Name,Period,Key,Total,Counts.0,Counts.1,Counts.2,Counts.3,Counts.4,Counts.5,Counts.6,Counts.7,Counts.8,Counts.9,Counts.10,Counts.11,Counts.12,Counts.13,Counts14,Counts.15,Counts.16,Counts.17,Counts.18,Counts.19,Counts.20,Counts.21,Counts.22,Counts.23
"SMTP From",2014-12-16T00:00:00.000Z,"satsig.net",45,15,16,14,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"sbcglobal.net",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"secretsline.biz",1831,565,575,613,78,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"seeyourallnewscoreinfo.rocks",33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"sgn1.small-dns.com",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"smallbusinesscomputing.com",44,17,10,15,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"sniec.net",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"specialvps.com",56,17,17,21,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"spotvpn.com",37,11,13,10,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"streetarticles.com",64,19,22,19,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"supervpn.net",55,18,20,16,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"surfbouncer.com",41,10,10,20,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"switchvpn.com",50,13,16,17,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"teamcz.onmicrosoft.com",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"tfhgwlvbibcztswdbnhj.jp",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"thenevolt.us",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"titanvpn6.com",49,14,11,23,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"transact.com",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"transcender.me",38,12,13,10,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"ubuntuforums.org",43,17,11,15,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"unitedwayregina.ca",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"updatedcruiseinfo.rocks",28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"uteco.edu.do",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"v-p-n.ru",42,15,10,15,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vandalia-central.com",47,12,16,18,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"voipforums.com",49,14,16,17,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpn-link.biz",47,13,18,15,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpn4all.com",53,15,16,19,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnaccounts.com",43,14,15,13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnclass.com",37,9,10,16,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnhere.com",37,11,11,13,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnmaster.com",48,15,16,15,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnprivacy.com",49,11,16,19,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnseek.com",58,19,17,22,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnservice.ru",51,16,16,17,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpntovpn.com",57,18,15,21,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpntraffic.com",53,18,13,18,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpntunnel.se",40,13,16,10,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"vpnuk.net",42,16,12,13,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"wb.com",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"wifi-ac02p.fet.net",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"worldvpn.net",47,23,11,12,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"ymail.com",583,177,194,189,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"yourautoinformtoday.rocks",55,0,22,33,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-16T00:00:00.000Z,"zk.org",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"100pour100equitable.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"108i2jdkkrb.net",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"SMTP From",2014-12-17T00:00:00.000Z,"121gioielli.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"123cleaners.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"123gadget.com",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"123inkcompany.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"143.ch",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"1866coulson.com",4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,2,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"1920action.info",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1,1,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"1integrity.com",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,2,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"1max2sexe.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"1np.nl",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"23vnet.hu",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,2,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"24-7uksocceracademy.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2c2t.eu",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2hd.nl",6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,2,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2k.web.tr",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2lease.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,2,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2much.net",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2obvious.be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2riverschurch.org",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,2,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"2samen.nl",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"310.ch",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,2,2,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"360way.it",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"36onthequay.co.uk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3963.ch",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3am.be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3b-regio.nl",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3coinsrome.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3dsystems.com",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3stepstosold.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"3tsnc.com",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"42degreessouth.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"4anythingelectrical.co.uk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"4dorganising.co.uk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"4news.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"4psa.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"4xscience.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"511.org",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,2,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"53twenty.co.uk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"5states.com",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"6qxm.eu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"6z8x3u51.biz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"78la.eu",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"79th.org",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"7thguard.net",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"800charitycars.org",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"8rewardsroad.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"901carolinareef.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"95034.it",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"98seo.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0
"SMTP From",2014-12-17T00:00:00.000Z,"9online.it",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,2,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a-ble.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a-designer.co.il",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,3,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a-modo.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a-tent.nl",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a2sailing.nl",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a2z.net.il",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"a2ztech.co.nz",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,2,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aaa-net.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aad.org",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aadiana.fr",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aandeschreve.be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aanit.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aaprac.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aaski.com",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"aasocal.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abbacustechnologies.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abbey-glass.co.uk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abbeyhosiery.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abdimulia.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abehide.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abena.de",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abes.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abettertripp.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abgam.es",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abka.com.tr",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abktekniska.se",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abnparma.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abratec.org",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"absalto.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"absorb.be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abtao.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"abusbelgium.be",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acadiarealty.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acanac.ca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accelerando.cz",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accense.nl",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acceptcards.co.uk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accessecurity.net",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accommodateproduction.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accommodation-venice.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accoubon.fr",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accurateautoins.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"accuratefeeders.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"achat-aeronautique.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"achats-publics.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acmsuk.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acosberk.be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acquabattaglia.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acrealbusto.it",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"acsouth.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"actazen.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"action.gop.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"actionring.com",186,0,0,0,0,0,0,0,0,0,0,0,5,13,20,,17,18,10,10,11,23,17,13,16
"SMTP From",2014-12-17T00:00:00.000Z,"actiontype.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"activecaptain.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"activitytours.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"adairhomes.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"adju.info",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"adsar.co.uk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"advainc.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"advancedsleepproducts.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"advdata.co.uk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"advertise.bz",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"affordablehealthquotesforyou.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0
"SMTP From",2014-12-17T00:00:00.000Z,"afs.net",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"agnostal.us",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0
"SMTP From",2014-12-17T00:00:00.000Z,"agricult.eu",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"agrnsgkf.asia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP From",2014-12-17T00:00:00.000Z,"airtimemanager.co.uk",222,0,0,0,0,0,0,0,0,0,0,0,6,16,21,,23,15,18,25,16,16,20,18,13
"SMTP From",2014-12-17T00:00:00.000Z,"aliveproxy.com",196,0,0,0,0,0,0,0,0,0,0,0,13,15,17,,21,14,16,18,18,13,13,12,16
"SMTP From",2014-12-17T00:00:00.000Z,"allandanything.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,0
